danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.741|0.62|10|-5.505|1|0.0412|0.0295|0.000809|0.0398|0.934|117.038|audio_features|5Z0UnEtpLDQyYlWwgi8m9C|spotify:track:5Z0UnEtpLDQyYlWwgi8m9C|https://api.spotify.com/v1/tracks/5Z0UnEtpLDQyYlWwgi8m9C|https://api.spotify.com/v1/audio-analysis/5Z0UnEtpLDQyYlWwgi8m9C|251424|4|Hozier|Too Sweet|11|85
0.722|0.706|9|-4.857|1|0.0292|0.072|0.0|0.067|0.599|80.969|audio_features|5fZJQrFKWQLb7FpJXZ1g7K|spotify:track:5fZJQrFKWQLb7FpJXZ1g7K|https://api.spotify.com/v1/tracks/5fZJQrFKWQLb7FpJXZ1g7K|https://api.spotify.com/v1/audio-analysis/5fZJQrFKWQLb7FpJXZ1g7K|171292|4|Shaboozey|A Bar Song (Tipsy)|12|76
0.652|0.662|4|-5.965|0|0.0354|0.0109|5.09e-05|0.121|0.58|110.079|audio_features|3iPYtqRfKKjNiSY63qR1ix|spotify:track:3iPYtqRfKKjNiSY63qR1ix|https://api.spotify.com/v1/tracks/3iPYtqRfKKjNiSY63qR1ix|https://api.spotify.com/v1/audio-analysis/3iPYtqRfKKjNiSY63qR1ix|203225|4|Kalu|Chasing Those Traces|13|37
0.472|0.471|10|-5.692|1|0.0603|0.151|0.0|0.14|0.219|105.029|audio_features|3xkHsmpQCBMytMJNiDf3Ii|spotify:track:3xkHsmpQCBMytMJNiDf3Ii|https://api.spotify.com/v1/tracks/3xkHsmpQCBMytMJNiDf3Ii|https://api.spotify.com/v1/audio-analysis/3xkHsmpQCBMytMJNiDf3Ii|180304|3|Benson Boone|Beautiful Things|14|85
0.599|0.946|11|-4.263|1|0.0447|0.000938|0.0106|0.0826|0.747|151.647|audio_features|2GxrNKugF82CnoRFbQfzPf|spotify:track:2GxrNKugF82CnoRFbQfzPf|https://api.spotify.com/v1/tracks/2GxrNKugF82CnoRFbQfzPf|https://api.spotify.com/v1/audio-analysis/2GxrNKugF82CnoRFbQfzPf|142515|4|Artemas|i like the way you kiss me|15|91
0.48|0.501|9|-7.37|1|0.373|0.285|3.27e-05|0.433|0.211|179.984|audio_features|49yuhGPAPXJBNDRQYrIFxx|spotify:track:49yuhGPAPXJBNDRQYrIFxx|https://api.spotify.com/v1/tracks/49yuhGPAPXJBNDRQYrIFxx|https://api.spotify.com/v1/audio-analysis/49yuhGPAPXJBNDRQYrIFxx|89983|4|A!MS|OUD|16|48
0.7|0.425|7|-12.531|1|0.0529|0.144|0.879|0.083|0.521|110.015|audio_features|7BRD7x5pt8Lqa1eGYC4dzj|spotify:track:7BRD7x5pt8Lqa1eGYC4dzj|https://api.spotify.com/v1/tracks/7BRD7x5pt8Lqa1eGYC4dzj|https://api.spotify.com/v1/audio-analysis/7BRD7x5pt8Lqa1eGYC4dzj|303440|4|Billie Eilish|CHIHIRO|17|90
0.882|0.764|11|-5.241|1|0.204|0.359|0.0|0.119|0.886|140.113|audio_features|7iabz12vAuVQYyekFIWJxD|spotify:track:7iabz12vAuVQYyekFIWJxD|https://api.spotify.com/v1/tracks/7iabz12vAuVQYyekFIWJxD|https://api.spotify.com/v1/audio-analysis/7iabz12vAuVQYyekFIWJxD|140733|4|Central Cee|BAND4BAND (feat. Lil Baby)|18|86
0.645|0.646|5|-8.334|1|0.0427|0.0615|3.04e-05|0.074|0.295|115.842|audio_features|51ZQ1vr10ffzbwIjDCwqm4|spotify:track:51ZQ1vr10ffzbwIjDCwqm4|https://api.spotify.com/v1/tracks/51ZQ1vr10ffzbwIjDCwqm4|https://api.spotify.com/v1/audio-analysis/51ZQ1vr10ffzbwIjDCwqm4|228639|4|Ariana Grande|we can't be friends (wait for your love)|19|86
0.504|0.386|11|-10.976|1|0.0308|0.502|1.53e-05|0.0961|0.281|192.004|audio_features|2OzhQlSqBEmt7hmkYxfT6m|spotify:track:2OzhQlSqBEmt7hmkYxfT6m|https://api.spotify.com/v1/tracks/2OzhQlSqBEmt7hmkYxfT6m|https://api.spotify.com/v1/audio-analysis/2OzhQlSqBEmt7hmkYxfT6m|228965|4|Taylor Swift|Fortnight (feat. Post Malone)|20|88
0.689|0.454|2|-7.643|1|0.0584|0.0351|0.00259|0.0707|0.912|159.982|audio_features|3qhlB30KknSejmIvZZLjOD|spotify:track:3qhlB30KknSejmIvZZLjOD|https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD|https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD|159246|4|Djo|End of Beginning|21|89
0.561|0.604|9|-4.409|1|0.0337|0.199|1.9e-05|0.104|0.242|159.92|audio_features|17phhZDn6oGtzMe56NuWvj|spotify:track:17phhZDn6oGtzMe56NuWvj|https://api.spotify.com/v1/tracks/17phhZDn6oGtzMe56NuWvj|https://api.spotify.com/v1/audio-analysis/17phhZDn6oGtzMe56NuWvj|210689|3|Teddy Swims|Lose Control|22|86
0.635|0.601|1|-6.129|0|0.0295|0.246|0.0|0.11|0.332|123.994|audio_features|3Vr3zh0r7ALn8VLqCiRR10|spotify:track:3Vr3zh0r7ALn8VLqCiRR10|https://api.spotify.com/v1/tracks/3Vr3zh0r7ALn8VLqCiRR10|https://api.spotify.com/v1/audio-analysis/3Vr3zh0r7ALn8VLqCiRR10|172533|4|Myles Smith|Stargazing|23|86
0.725|0.709|3|-5.017|0|0.129|0.321|0.000189|0.114|0.648|99.993|audio_features|6a9Z1jUms915w4O7N1PxjY|spotify:track:6a9Z1jUms915w4O7N1PxjY|https://api.spotify.com/v1/tracks/6a9Z1jUms915w4O7N1PxjY|https://api.spotify.com/v1/audio-analysis/6a9Z1jUms915w4O7N1PxjY|193039|4|Rvssian|Santa|24|77
0.264|0.64|8|-6.221|1|0.0442|0.0393|2.31e-06|0.151|0.19|84.828|audio_features|7CyPwkp0oE8Ro9Dd5CUDjW|spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW|https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW|https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW|244685|4|The Weeknd|One Of The Girls (with JENNIE, Lily Rose Depp)|25|87
0.552|0.702|9|-5.707|1|0.157|0.117|2.06e-05|0.105|0.564|169.994|audio_features|1BxfuPKGuaTgP7aM0Bbdwr|spotify:track:1BxfuPKGuaTgP7aM0Bbdwr|https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr|https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr|178427|4|Taylor Swift|Cruel Summer|26|87
0.525|0.488|0|-6.909|1|0.038|0.191|5.14e-05|0.135|0.253|84.999|audio_features|4ZJ4vzLQekI0WntDbanNC7|spotify:track:4ZJ4vzLQekI0WntDbanNC7|https://api.spotify.com/v1/tracks/4ZJ4vzLQekI0WntDbanNC7|https://api.spotify.com/v1/audio-analysis/4ZJ4vzLQekI0WntDbanNC7|194920|4|Zach Bryan|Pink Skies|27|83
0.786|0.786|4|-6.372|0|0.0512|0.445|2.12e-06|0.0947|0.611|100.123|audio_features|1C84d9abZVKWHT2YYpoean|spotify:track:1C84d9abZVKWHT2YYpoean|https://api.spotify.com/v1/tracks/1C84d9abZVKWHT2YYpoean|https://api.spotify.com/v1/audio-analysis/1C84d9abZVKWHT2YYpoean|147011|1|Luis R Conriquez|Si No Quieres No|28|84
0.756|0.672|0|-6.743|1|0.0522|0.464|3.37e-06|0.108|0.739|114.935|audio_features|2uqYupMHANxnwgeiXTZXzd|spotify:track:2uqYupMHANxnwgeiXTZXzd|https://api.spotify.com/v1/tracks/2uqYupMHANxnwgeiXTZXzd|https://api.spotify.com/v1/audio-analysis/2uqYupMHANxnwgeiXTZXzd|171783|4|Dasha|Austin (Boots Stop Workin')|29|86
0.774|0.86|7|-2.888|0|0.13|0.131|0.0|0.116|0.446|100.019|audio_features|7bywjHOc0wSjGGbj04XbVi|spotify:track:7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi|196800|4|Feid|LUNA|30|86
0.701|0.751|0|-8.39|1|0.0502|0.123|0.0|0.15|0.22|129.994|audio_features|4q5YezDOIPcoLr8R81x9qy|spotify:track:4q5YezDOIPcoLr8R81x9qy|https://api.spotify.com/v1/tracks/4q5YezDOIPcoLr8R81x9qy|https://api.spotify.com/v1/audio-analysis/4q5YezDOIPcoLr8R81x9qy|218005|4|Taylor Swift|I Can Do It With a Broken Heart|31|83
0.52|0.731|6|-5.338|0|0.0557|0.342|0.00101|0.311|0.662|173.93|audio_features|4Dvkj6JhhA12EX05fT7y2e|spotify:track:4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e|167303|4|Harry Styles|As It Was|32|86
0.467|0.247|6|-12.002|0|0.0431|0.612|0.000271|0.17|0.126|148.101|audio_features|3QaPy1KgI7nu9FJEQUgn6h|spotify:track:3QaPy1KgI7nu9FJEQUgn6h|https://api.spotify.com/v1/tracks/3QaPy1KgI7nu9FJEQUgn6h|https://api.spotify.com/v1/audio-analysis/3QaPy1KgI7nu9FJEQUgn6h|261467|4|Billie Eilish|WILDFLOWER|33|86
0.7|0.582|11|-5.96|0|0.0356|0.0502|0.0|0.0881|0.785|116.712|audio_features|0WbMK4wrZ1wFSty9F7FCgu|spotify:track:0WbMK4wrZ1wFSty9F7FCgu|https://api.spotify.com/v1/tracks/0WbMK4wrZ1wFSty9F7FCgu|https://api.spotify.com/v1/audio-analysis/0WbMK4wrZ1wFSty9F7FCgu|218424|4|Chappell Roan|Good Luck, Babe!|34|86
0.646|0.668|2|-5.203|1|0.0282|0.491|0.0|0.212|0.64|90.969|audio_features|5uQ7de4EWjb3rkcFxyEOpu|spotify:track:5uQ7de4EWjb3rkcFxyEOpu|https://api.spotify.com/v1/tracks/5uQ7de4EWjb3rkcFxyEOpu|https://api.spotify.com/v1/audio-analysis/5uQ7de4EWjb3rkcFxyEOpu|148318|4|Mark Ambor|Belong Together|35|86
0.612|0.807|10|-2.81|1|0.0336|0.0495|0.0177|0.101|0.398|124.053|audio_features|2QjOHCTQ1Jl3zawyYOpxh6|spotify:track:2QjOHCTQ1Jl3zawyYOpxh6|https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6|https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6|240400|4|The Neighbourhood|Sweater Weather|36|85
0.814|0.676|11|-4.67|0|0.231|0.00709|1.28e-05|0.119|0.312|162.012|audio_features|2tudvzsrR56uom6smgOcSf|spotify:track:2tudvzsrR56uom6smgOcSf|https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf|https://api.spotify.com/v1/audio-analysis/2tudvzsrR56uom6smgOcSf|267707|4|Future|Like That|37|87
0.432|0.583|8|-4.682|1|0.0687|0.174|0.0|0.0933|0.544|181.489|audio_features|51eSHglvG1RJXtL3qI5trr|spotify:track:51eSHglvG1RJXtL3qI5trr|https://api.spotify.com/v1/tracks/51eSHglvG1RJXtL3qI5trr|https://api.spotify.com/v1/audio-analysis/51eSHglvG1RJXtL3qI5trr|161831|4|Benson Boone|Slow It Down|38|84
0.349|0.337|7|-10.671|1|0.0407|0.29|0.172|0.139|0.0365|142.01|audio_features|2prqm9sPLj10B4Wg0wE5x9|spotify:track:2prqm9sPLj10B4Wg0wE5x9|https://api.spotify.com/v1/tracks/2prqm9sPLj10B4Wg0wE5x9|https://api.spotify.com/v1/audio-analysis/2prqm9sPLj10B4Wg0wE5x9|343120|4|Billie Eilish|BLUE|39|85
0.664|0.5|9|-6.935|1|0.0651|0.799|0.0|0.0966|0.801|117.896|audio_features|0mflMxspEfB0VbI1kyLiAv|spotify:track:0mflMxspEfB0VbI1kyLiAv|https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv|https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv|182347|4|Noah Kahan|Stick Season|40|86
0.411|0.619|1|-6.834|1|0.0368|0.62|0.0|0.11|0.337|177.937|audio_features|1bjeWoagtHmUKputLVyDxQ|spotify:track:1bjeWoagtHmUKputLVyDxQ|https://api.spotify.com/v1/tracks/1bjeWoagtHmUKputLVyDxQ|https://api.spotify.com/v1/audio-analysis/1bjeWoagtHmUKputLVyDxQ|186192|4|SZA|Saturn|41|86
0.464|0.417|0|-9.345|0|0.0256|0.136|0.022|0.0974|0.479|67.528|audio_features|5XeFesFbtLpXzIVDNQP22n|spotify:track:5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n|https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n|183956|4|Arctic Monkeys|I Wanna Be Yours|42|85
0.732|0.873|0|-5.965|1|0.0321|0.0449|0.000803|0.347|0.662|128.029|audio_features|5LhI8m7n8xlQmNe3b7Rwis|spotify:track:5LhI8m7n8xlQmNe3b7Rwis|https://api.spotify.com/v1/tracks/5LhI8m7n8xlQmNe3b7Rwis|https://api.spotify.com/v1/audio-analysis/5LhI8m7n8xlQmNe3b7Rwis|187088|3|Natanael Cano|Madonna|43|84
0.797|0.668|6|-5.819|1|0.0687|0.257|0.0|0.0876|0.69|131.067|audio_features|1aKvZDoLGkNMxoRYgkckZG|spotify:track:1aKvZDoLGkNMxoRYgkckZG|https://api.spotify.com/v1/tracks/1aKvZDoLGkNMxoRYgkckZG|https://api.spotify.com/v1/audio-analysis/1aKvZDoLGkNMxoRYgkckZG|160688|4|ILLIT|Magnetic|44|85
0.492|0.427|9|-6.37|0|0.372|0.364|0.00482|0.53|0.443|80.492|audio_features|6RjSXi9cPGroetXeNsWFGL|spotify:track:6RjSXi9cPGroetXeNsWFGL|https://api.spotify.com/v1/tracks/6RjSXi9cPGroetXeNsWFGL|https://api.spotify.com/v1/audio-analysis/6RjSXi9cPGroetXeNsWFGL|123692|5|Various Artists|MTG QUEM NÃO QUER SOU EU|45|80
0.788|0.936|9|-6.294|1|0.301|0.0229|1.3e-06|0.311|0.844|151.019|audio_features|48lxT5qJF0yYyf2z4wB4xW|spotify:track:48lxT5qJF0yYyf2z4wB4xW|https://api.spotify.com/v1/tracks/48lxT5qJF0yYyf2z4wB4xW|https://api.spotify.com/v1/audio-analysis/48lxT5qJF0yYyf2z4wB4xW|144846|4|Jaxomy|Pedro|46|84
0.749|0.729|6|-3.19|0|0.0321|0.261|0.0|0.113|0.816|111.004|audio_features|3rUGC1vUpkDG9CZFHMur1t|spotify:track:3rUGC1vUpkDG9CZFHMur1t|https://api.spotify.com/v1/tracks/3rUGC1vUpkDG9CZFHMur1t|https://api.spotify.com/v1/audio-analysis/3rUGC1vUpkDG9CZFHMur1t|131872|1|Tate McRae|greedy|47|86
0.763|0.626|5|-5.637|0|0.0433|0.0859|0.225|0.205|0.78|100.02|audio_features|5Uptvz6j1sjDKxidAcnH2L|spotify:track:5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/tracks/5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/audio-analysis/5Uptvz6j1sjDKxidAcnH2L|156171|4|Cris Mj|SI NO ES CONTIGO|48|81
0.726|0.698|5|-4.165|1|0.0431|0.049|0.0|0.309|0.867|143.994|audio_features|3w3y8KPTfNeOKPiqUTakBh|spotify:track:3w3y8KPTfNeOKPiqUTakBh|https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh|https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh|233478|4|Bruno Mars|Locked out of Heaven|49|83
0.448|0.369|9|-9.514|1|0.0452|0.968|0.272|0.638|0.0998|174.097|audio_features|3hRV0jL3vUpRrcy398teAU|spotify:track:3hRV0jL3vUpRrcy398teAU|https://api.spotify.com/v1/tracks/3hRV0jL3vUpRrcy398teAU|https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU|208212|3|Lord Huron|The Night We Met|50|83
